__CreatedOn,__ModifiedOn,__Owner,__Status,accessible_event,calendar_date,calendar_date_group,calendar_id,calendar_time_of_day,cost_notes,event_category,event_dates,event_description,event_email,event_enddate,event_expirydate,event_features,event_image,event_locations,event_name,event_price,event_price_adult,event_price_child,event_price_high,event_price_low,event_price_pwyc,event_price_senior,event_price_student,event_price_youth,event_startdate,event_status,event_sub_category,event_telephone,event_telephone_ext,event_theme,event_website,facebook_url,featured_event,free_event,id,instagram_url,other_event_category,other_event_sub_category,partnerships,reservations_required,short_description,short_name,submission_id,ticket_email,ticket_telephone,ticket_telephone_ext,ticket_website,twitter_url
2025-07-31T15:10:51.044-04:00,2025-07-31T15:10:51.044-04:00,c3api_config,,Yes,2026-04-25T19:30:00-04:00,2026-04-25,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Night Event,NA,,,"The extraordinary pianists of The Ihnatowycz Piano Program take centre stage in a presentation of repertoire for piano duo and piano four hands.
",NA,2026-04-25T19:30:00-04:00,2026-04-25T19:30:00-04:00,,,,The Glenn Gould School Piano Showcase,20.00,NA,NA,NA,NA,NA,NA,NA,NA,2026-04-25T19:30:00-04:00,Approved,,NA,NA,,https://www.rcmusic.com/events-and-performances/the-glenn-gould-school-piano-showcase-(13),https://www.facebook.com/koernerhall/,No,No,14aa716d-64ca-4dc3-998a-347b078ddaa9,koernerhallrcm,NA,NA,,Yes,The extraordinary pianists of The Ihnatowycz Piano Program take centre stage in a presentation of repertoire for piano d,The Glenn Gould School Piano Showcase,e97fb08b-0b62-478f-92af-827e89307931,NA,NA,NA,https://www.rcmusic.com/Tickets/Seats/392801,NA
2025-09-16T15:41:30.732-04:00,2025-09-16T15:41:30.733-04:00,c3api_config,,Yes,2025-10-18T19:30:00-04:00,2025-10-18,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Night Event,NA,,,"Celebrating our 40th anniversary with the return of Mozart’s enchanting fairy tale!

One of the most popular productions in our repetoire and sung in Andrew Porter’s acclaimed English translation, The Magic Flute is a dazzling blend of comedy and fantasy, in which dragons and spirits roam, and perseverance is rewarded by true love. This is the tale of a prince, Tamino, who is sent by the Queen of the Night to rescue her daughter Pamina from her nemesis Sarastro.",NA,2025-10-19T14:30:00-04:00,2025-10-19T14:30:00-04:00,,,,The Magic Flute,NA,NA,NA,200.00,65.00,NA,NA,NA,NA,2025-10-15T19:30:00-04:00,Approved,,NA,NA,,https://www.operaatelier.com/mozarts-the-magic-flute/,https://www.facebook.com/OperaAtelier/,No,No,4bb3f253-4531-46fe-8480-88f63a8bdc97,operaatelier,NA,NA,,Yes,"Celebrating our 40th anniversary with the return of Mozart’s enchanting fairy tale!

One of the most popular productions",The Magic Flute,a4db6af7-8179-4598-ac47-46a9c8e23dab,NA,NA,NA,http://link.edgepilot.com/s/af811e95/_rM55MKdpkyFLYA8LMiufg?u=https://www.ticketmaster.ca/opera-atelier-tickets/artist/29535?venueId=131082,operaatelier
2025-10-03T10:35:04.565-04:00,2025-10-03T10:35:04.565-04:00,c3api_config,,Yes,2025-12-06T10:00:00-05:00,2025-12-06,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Day Event,NA,,,"Since 1975, we have been Canada’s favourite holiday tradition, spotlighting the creativity and talent of makers from across the country. This year, we proudly celebrate our 50th anniversary, honouring 
five decades of Canadian craft while looking ahead to an exciting new era.

More than just a marketplace, this is a cultural movement where creativity comes to life. Visitors can shop from over 700 artisans and makers, discover one-of-a-kind treasures and support Canadian small businesses, all while experiencing the festive magic of the season.

This year enjoy a brand-new vintage section, full of nostalgic finds, a European-style Christmas Market with festive gifts, décor, food and drink, an expanded Flavours section for food lovers and special Northwest Territories Pop-Up.
",NA,2025-12-07T10:00:00-05:00,2025-12-07T20:00:00-05:00,,,,One Of a Kind Christmas Show | 50th Anniversary,NA,23.00,NA,NA,NA,NA,18.00,18.00,18.00,2025-11-27T10:00:00-05:00,Approved,,NA,NA,,https://oneofakindshow.com/home/,NA,No,No,2e36789d-5834-4895-b64a-d5a768724905,NA,NA,NA,,Yes,"Since 1975, we have been Canada’s favourite holiday tradition, spotlighting the creativity and talent of makers from acr",One Of a Kind Christmas Show | 50th Anniversary,f6707646-70d4-4032-8057-c4948f2f9040,NA,NA,NA,https://www.tix123.com/tickets/?code=OOAKW25,NA
2025-09-23T17:02:18.423-04:00,2025-09-23T17:02:18.423-04:00,c3api_config,,Yes,2025-10-31T16:00:00-04:00,2025-10-31,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Day Event,NA,,,"Tricks or Treats? We've got both!

Join us for our annual Mall-O-Ween event featuring Trick-or-Treating and a Mystifying Magic Show you won't want to miss!

Little ghouls and goblins can pick up a free Halloween Passport from our Pumpkin Passport Station, located in center court, and visit participating stores to collect spooky stamps and creepy coupons. Once you collect all stamps return to the pumpkin passport station to redeem for a special gift.

Come for the treats, stay for the tricks. Get your costumes ready and join us - we can't wait to see you!

",anna@bridlewoodmall.com,2025-10-31T16:00:00-04:00,2025-10-31T18:00:00-04:00,,,,Tricks and Treats Halloween ,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-10-31T16:00:00-04:00,Approved,,4164971550,NA,,https://www.eventbrite.ca/e/halloween-trick-or-treat-mystifying-magic-show-tickets-1668739638179?aff=TorontoCA,https://www.facebook.com/BridlewoodMall,No,Yes,7e7b47d4-7d1f-4252-9e40-e1aa362d2c1f,bridlewoodmall,NA,NA,,No,"Tricks or Treats? We've got both!

Join us for our annual Mall-O-Ween event featuring Trick-or-Treating and a Mystifying",Tricks and Treats Halloween ,c3e61e3a-8a64-46f1-bbad-2d93caf4aa75,NA,NA,NA,https://www.eventbrite.ca/e/halloween-trick-or-treat-mystifying-magic-show-tickets-1668739638179?aff=TorontoCA,NA
2025-07-18T11:19:01.145-04:00,2025-07-18T11:19:01.145-04:00,c3api_config,,Yes,2026-02-28T20:00:00-05:00,2026-02-28,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Night Event,NA,,,"Established its pre-eminence among the world’s finest string quartets with its impeccable musicianship, sophisticated artistry, and, above all, an unmatched ability to play as one. Their performances are characterized by a rare musical spontaneity, giving audiences the sense of hearing even treasured canon repertoire as if for the first time. 

Described by the Washington Post as ""...one of the best quartets before the public today"", enjoy a delightful program of Alfred Schnittke: String Quartet No. 2, Jonny Greenwood: Suite from the film ""There Will Be Blood"", and Maurice Ravel: String Quartet in F Major.

Please join us! This concert is preceded by a short performance by talented students of The Royal Conservatory. ",NA,2026-02-28T20:00:00-05:00,2026-02-28T20:00:00-05:00,,,,Danish String Quartet,NA,NA,NA,120.00,55.00,NA,NA,NA,NA,2026-02-28T20:00:00-05:00,Approved,,NA,NA,,https://www.rcmusic.com/events-and-performances/danish-string-quartet-(3),https://www.facebook.com/koernerhall/,No,No,dcecb5ff-9392-48d0-b296-73b52ef158a2,koernerhallrcm,NA,NA,,Yes,"Established its pre-eminence among the world’s finest string quartets with its impeccable musicianship, sophisticated ar",Danish String Quartet,6b127080-2dea-4f49-b209-8d8f5f8e39e1,NA,NA,NA,https://www.rcmusic.com/Tickets/Seats/376801,NA
2025-09-12T11:08:08.354-04:00,2025-09-12T11:08:08.354-04:00,c3api_config,,Yes,2025-10-22T10:00:00-04:00,2025-10-22,4a75ca32-c2b0-4baa-a0ee-703cd9e53b03,Day Event,NA,,,"Join the Ontario Society of Artists in honoring its Life Members, acknowledging their significant contributions to both the Society and the wider art community. These distinguished members actively teach, exhibit their work, sustain their artistic practices and generously volunteer their time. Representing diverse disciplines, including painting, sculpture, printmaking and photography, the Life Members embody the creative spirit and dedication that enrich the arts.",crcc@toronto.ca,2025-10-22T10:00:00-04:00,2025-10-22T10:00:00-04:00,,,,Celebrating the Art of the Ontario Society of Artists Life Members,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-09-27T10:00:00-04:00,Approved,,416-396-4026,NA,,https://www.toronto.ca/explore-enjoy/history-art-culture/cultural-centres-galleries/cedar-ridge-creative-centre/,NA,No,Yes,3b7008ed-a229-4699-a60e-9d73da67ded9,NA,NA,NA,,No,"Join the Ontario Society of Artists in honoring its Life Members, acknowledging their significant contributions to both ",Celebrating the Art of the Ontario Society of Artists Life M,46de25c3-802d-4e31-8aad-cc30af9da3fa,NA,NA,NA,NA,NA
2025-09-12T13:28:49.579-04:00,2025-09-12T13:28:49.579-04:00,c3api_config,,No,2025-10-16T19:30:00-04:00,2025-10-16,4a75ca32-c2b0-4baa-a0ee-703cd9e53b03,Night Event,This event requires pre-booked tickets through the ticketing page linked above. ,,,"Hear chilling and eerie tales on a lantern tour of Fort York and its historic surroundings. Learn about a haunted lighthouse and the bloody Battle of York. Explore the military burial ground. Tour the creepy shadows and 200-year-old buildings of Fort York at night and learn of the fort’s history and its many paranormal mysteries.

Recommended for ages 12 and up. Youth 12 to 16 must be accompanied by an adult. 

Part of the tour takes place outside, so please dress for the weather. The tour includes walking outside and in the dark, and crossing busy streets.
This program requires accessibility of stairs and uneven ground. 
",fortyork@toronto.ca,2025-10-25T19:30:00-04:00,2025-10-25T21:30:00-04:00,,,,Fort York After Dark: Lantern Tours,25.00,NA,NA,NA,NA,NA,NA,NA,NA,2025-10-16T19:30:00-04:00,Approved,,416-392-6907,NA,,https://www.toronto.ca/explore-enjoy/history-art-culture/museums/fort-york-national-historic-site/,NA,No,No,8482541a-f2f9-471a-af05-d2cf73138d36,NA,NA,NA,,Yes,Hear chilling and eerie tales on a lantern tour of Fort York and its historic surroundings. Learn about a haunted lighth,Fort York After Dark: Lantern Tours,bffdc2fd-eab4-41ff-bd95-d00c497ef7fe,NA,NA,NA,https://anc.ca.apm.activecommunities.com/toronto/activity/search?onlineSiteId=0&date_after=2025-09-12&activity_keyword=fort%20york&viewMode=list,NA
2025-06-06T15:57:20.157-04:00,2025-06-06T15:57:20.157-04:00,c3api_config,,Yes,2025-10-31T20:00:00-04:00,2025-10-31,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Night Event,Reservations recommended but may not be necessary.,,,"Experience the soulful sounds of live jazz in the heart of Toronto’s Vibrant Junction neighbourhood.  Step into the past and stay for the magic.  It’s magical intimate setting,  offers the perfect blend of dinner, handcrafted cocktails, and smooth rhythms. Whether you’re here to unwind, connect, or be inspired, it’s more than a night out—it’s a vibe. Join us weekly for music, magic, and memorable moments.",info@myhouseinthejunction.com,2025-10-31T20:00:00-04:00,2025-10-31T23:00:00-04:00,,,,Jazz Night,NA,NA,NA,30.00,10.00,NA,NA,NA,NA,2025-04-18T20:00:00-04:00,Approved,,416-604-4555,NA,,https://www.myhouseinthejunction.com,NA,No,No,2effb630-2f21-4259-892c-ceededd2212c,NA,NA,NA,,No,Experience the soulful sounds of live jazz in the heart of Toronto’s Vibrant Junction neighbourhood.  Step into the past,Jazz Night,7fc68cbf-7453-45ef-b75b-101269c13215,NA,NA,NA,NA,NA
2025-09-26T11:51:56.432-04:00,2025-09-26T11:51:56.433-04:00,c3api_config,,No,2025-10-04T19:30:00-04:00,2025-10-04,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Night Event,Meet and Greet opportunities available.,,,"Join JUNO Award-winning singer-songwriter Sammy Jackson for an intimate evening celebrating her new album ""In the Meantime"". 

With two EPs, a full-length album, and a 2021 JUNO win for Vocal Jazz Album of the Year, Jamaican-Canadian singer-songwriter Sammy Jackson has quickly become one of the most exciting young musicians on the Canadian music scene. 

Jackson has performed on some of Canada's premier stages, including the Festival International de Jazz de Montréal, the Toronto Jazz Festival, Koerner Hall, Flato Markham Theatre, and Westben. 

With her beautiful tone and a strong understanding of musical tradition, Jackson is a confident, subtle singer who has developed a unique sound, both as a vocalist and as a composer, melding jazz, R&B, pop, and other influences into a style all her own.
",NA,2025-10-04T19:30:00-04:00,2025-10-04T19:30:00-04:00,,,,Sammy Jackson,NA,25.00,NA,NA,NA,NA,25.00,20.00,NA,2025-10-04T19:30:00-04:00,Approved,,NA,NA,,https://www.eventbrite.ca/e/sammy-jackson-tickets-1680811254709?aff=ebdssbdestsearch,facebook.com/sammyjacksonmusic,No,No,1543d560-aba0-4f33-8db7-390298ab32ed,sammyjacksonmusic,NA,NA,,Yes,"Join JUNO Award-winning singer-songwriter Sammy Jackson for an intimate evening celebrating her new album ""In the Meanti",Sammy Jackson,f8a37ee5-555f-414d-9dce-f126d6f1595b,NA,NA,NA,https://www.eventbrite.ca/e/sammy-jackson-tickets-1680811254709?aff=ebdssbdestsearch,NA
2025-09-12T11:08:05.962-04:00,2025-09-12T11:08:05.962-04:00,c3api_config,,Yes,2025-10-08T10:00:00-04:00,2025-10-08,4a75ca32-c2b0-4baa-a0ee-703cd9e53b03,Day Event,NA,,,"Join the Ontario Society of Artists in honoring its Life Members, acknowledging their significant contributions to both the Society and the wider art community. These distinguished members actively teach, exhibit their work, sustain their artistic practices and generously volunteer their time. Representing diverse disciplines, including painting, sculpture, printmaking and photography, the Life Members embody the creative spirit and dedication that enrich the arts.",crcc@toronto.ca,2025-10-22T10:00:00-04:00,2025-10-22T10:00:00-04:00,,,,Celebrating the Art of the Ontario Society of Artists Life Members,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-09-27T10:00:00-04:00,Approved,,416-396-4026,NA,,https://www.toronto.ca/explore-enjoy/history-art-culture/cultural-centres-galleries/cedar-ridge-creative-centre/,NA,No,Yes,5c0e0195-2f45-4393-aa15-d36cd6eb365b,NA,NA,NA,,No,"Join the Ontario Society of Artists in honoring its Life Members, acknowledging their significant contributions to both ",Celebrating the Art of the Ontario Society of Artists Life M,46de25c3-802d-4e31-8aad-cc30af9da3fa,NA,NA,NA,NA,NA
2025-09-12T11:08:07.442-04:00,2025-09-12T11:08:07.442-04:00,c3api_config,,Yes,2025-10-17T10:00:00-04:00,2025-10-17,4a75ca32-c2b0-4baa-a0ee-703cd9e53b03,Day Event,NA,,,"Join the Ontario Society of Artists in honoring its Life Members, acknowledging their significant contributions to both the Society and the wider art community. These distinguished members actively teach, exhibit their work, sustain their artistic practices and generously volunteer their time. Representing diverse disciplines, including painting, sculpture, printmaking and photography, the Life Members embody the creative spirit and dedication that enrich the arts.",crcc@toronto.ca,2025-10-22T10:00:00-04:00,2025-10-22T10:00:00-04:00,,,,Celebrating the Art of the Ontario Society of Artists Life Members,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-09-27T10:00:00-04:00,Approved,,416-396-4026,NA,,https://www.toronto.ca/explore-enjoy/history-art-culture/cultural-centres-galleries/cedar-ridge-creative-centre/,NA,No,Yes,d599cae0-d42b-4544-ac82-42b044531422,NA,NA,NA,,No,"Join the Ontario Society of Artists in honoring its Life Members, acknowledging their significant contributions to both ",Celebrating the Art of the Ontario Society of Artists Life M,46de25c3-802d-4e31-8aad-cc30af9da3fa,NA,NA,NA,NA,NA
2025-08-27T12:14:19.291-04:00,2025-08-27T12:14:19.291-04:00,c3api_config,,Yes,2025-11-23T20:00:00-05:00,2025-11-23,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Night Event,NA,,,Join us for Flamenco music and dance!,NA,2025-12-28T20:00:00-05:00,2025-12-28T20:00:00-05:00,,,,Flamenco Sundays at DROM Taberna,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-08-31T20:00:00-04:00,Approved,,NA,NA,,https://www.dromtaberna.com/events-9O8Cm,NA,No,No,ea0bc234-390c-47ea-8f32-17f40972ab34,NA,NA,NA,,No,Join us for Flamenco music and dance!,Flamenco Sundays at DROM Taberna,3a40b249-290e-4f91-a8b6-8aac92796d59,NA,NA,NA,NA,NA
2025-07-17T14:56:40.941-04:00,2025-07-17T14:56:40.941-04:00,c3api_config,,Yes,2026-03-28T16:30:00-04:00,2026-03-28,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Day Event,Free tickets available the preceding friday before each show.,,,"The Phil and Eli Taylor Performance Academy for Young Artists presents a concert by the leading young classical musicians in Canada. Hear the stars of tomorrow!  

",NA,2026-03-28T16:30:00-04:00,2026-03-28T16:30:00-04:00,,,,Taylor Academy Showcase Concert,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-10-25T16:30:00-04:00,Approved,,NA,NA,,https://www.rcmusic.com/events-and-performances/taylor-academy-showcase-concert-(41),NA,No,Yes,7e30832d-5edc-468b-9df3-004098166c8a,NA,NA,NA,,Yes,The Phil and Eli Taylor Performance Academy for Young Artists presents a concert by the leading young classical musician,Taylor Academy Showcase Concert,ea6f671c-8690-461a-9663-c35be3c262c2,NA,NA,NA,https://www.rcmusic.com/Tickets/Seats/394601,NA
